"region","category","sub_category","product_id","product_name","sales","discount","profit","original_price","zero_profit_sales","max_discount"
"West","Furniture","Chairs","FUR-CH-10003774","Global Wood Trimmed Manager's Task Chair, Khaki",291.14,0.20,-25.47,363.9250000000000000,316.61,0.13001305213986398296
"Central","Office Supplies","Envelopes","OFF-EN-10000927","Jet-Pak Recycled Peel 'N' Seal Padded Mailers",114.85,0.20,35.89,143.5625000000000000,78.96,0.44999564649542882020
"Central","Office Supplies","Paper","OFF-PA-10000743","Xerox 1977",10.69,0.20,3.74,13.3625000000000000,6.95,0.47988774555659494855
"East","Office Supplies","Paper","OFF-PA-10000697","TOPS Voice Message Log Book, Flash Format",15.23,0.20,5.52,19.0375000000000000,9.71,0.48995403808273145108
"West","Office Supplies","Art","OFF-AR-10004441","BIC Brite Liner Highlighters",12.42,0.00,5.22,12.4200000000000000,7.20,0.42028985507246376812
"West","Office Supplies","Paper","OFF-PA-10001870","Xerox 202",19.44,0.00,9.33,19.4400000000000000,10.11,0.47993827160493827160
"East","Office Supplies","Binders","OFF-BI-10003684","Wilson Jones Legal Size Ring Binders",70.37,0.20,26.39,87.9625000000000000,43.98,0.50001421060110842689
"South","Office Supplies","Art","OFF-AR-10001315","Newell 310",12.67,0.20,1.43,15.8375000000000000,11.24,0.29029202841357537490
"East","Technology","Phones","TEC-PH-10003589","invisibleSHIELD by ZAGG Smudge-Free Screen Protector",89.95,0.00,43.18,89.9500000000000000,46.77,0.48004446914952751529
"West","Office Supplies","Paper","OFF-PA-10001609","Tops Wirebound Message Log Books",6.58,0.00,3.03,6.5800000000000000,3.55,0.46048632218844984802
"West","Technology","Accessories","TEC-AC-10000474","Kensington Expert Mouse Optical USB Trackball for PC or Mac",94.99,0.00,28.50,94.9900000000000000,66.49,0.30003158227181808611
"West","Technology","Phones","TEC-PH-10003095","Samsung HM1900 Bluetooth Headset",35.12,0.20,13.17,43.9000000000000000,21.95,0.50000000000000000000
"West","Office Supplies","Paper","OFF-PA-10001639","Xerox 203",25.92,0.00,12.44,25.9200000000000000,13.48,0.47993827160493827160
"East","Office Supplies","Binders","OFF-BI-10002003","Ibico Presentation Index for Binding Systems",7.96,0.00,3.74,7.9600000000000000,4.22,0.46984924623115577889
"East","Technology","Phones","TEC-PH-10004539","Wireless Extenders zBoost YX545 SOHO Signal Booster",566.97,0.00,153.08,566.9700000000000000,413.89,0.26999664885267298093
"East","Office Supplies","Art","OFF-AR-10003829","Newell 35",9.84,0.00,2.85,9.8400000000000000,6.99,0.28963414634146341463
"Central","Technology","Accessories","TEC-AC-10004761","Maxell 4.7GB DVD+RW 3/Pack",25.49,0.20,4.78,31.8625000000000000,20.71,0.35001961553550411926
"East","Office Supplies","Fasteners","OFF-FA-10003472","Bagged Rubber Bands",7.56,0.00,0.30,7.5600000000000000,7.26,0.03968253968253968254
"South","Furniture","Furnishings","FUR-FU-10003464","Seth Thomas 8 1/2"" Cubicle Clock",60.84,0.00,19.47,60.8400000000000000,41.37,0.32001972386587771203
"South","Office Supplies","Storage","OFF-ST-10003716","Tennsco Double-Tier Lockers",450.04,0.00,58.51,450.0400000000000000,391.53,0.13001066571860279086
"South","Office Supplies","Binders","OFF-BI-10004002","Wilson Jones International Size A4 Ring Binders",34.60,0.00,16.61,34.6000000000000000,17.99,0.48005780346820809249
"South","Technology","Phones","TEC-PH-10002496","Cisco SPA301",467.97,0.00,140.39,467.9700000000000000,327.58,0.29999786311088317627
"South","Office Supplies","Binders","OFF-BI-10004826","JM Magazine Binder",33.02,0.00,15.85,33.0200000000000000,17.17,0.48001211387038158692
"South","Furniture","Furnishings","FUR-FU-10001546","Dana Swing-Arm Lamps",17.09,0.20,1.07,21.3625000000000000,16.02,0.25008777062609713283
"East","Office Supplies","Art","OFF-AR-10001919","OIC #2 Pencils, Medium Soft",3.01,0.20,0.34,3.7625000000000000,2.67,0.29036544850498338870
"South","Office Supplies","Paper","OFF-PA-10002558","Xerox 1938",268.24,0.20,93.88,335.3000000000000000,174.36,0.47998807038473009245
"South","Technology","Accessories","TEC-AC-10003174","Plantronics S12 Corded Telephone Headset System",431.16,0.20,107.79,538.9500000000000000,323.37,0.40000000000000000000
"East","Technology","Phones","TEC-PH-10003988","LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",43.60,0.00,12.21,43.6000000000000000,31.39,0.28004587155963302752
"East","Furniture","Furnishings","FUR-FU-10004845","Deflect-o EconoMat Nonstudded, No Bevel Mat",154.95,0.00,30.99,154.9500000000000000,123.96,0.20000000000000000000
"Central","Office Supplies","Paper","OFF-PA-10003072","Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",15.55,0.20,5.44,19.4375000000000000,10.11,0.47987138263665594855
"South","Office Supplies","Paper","OFF-PA-10003641","Xerox 1909",42.21,0.20,13.72,52.7625000000000000,28.49,0.46003316749585406302
"Central","Office Supplies","Paper","OFF-PA-10003729","Xerox 1998",10.37,0.20,3.63,12.9625000000000000,6.74,0.48003857280617164899
"West","Office Supplies","Art","OFF-AR-10003251","Prang Drawing Pencil Set",2.22,0.20,0.56,2.7750000000000000,1.66,0.40180180180180180180
"South","Office Supplies","Envelopes","OFF-EN-10003286","Staple envelope",74.52,0.00,35.02,74.5200000000000000,39.50,0.46994095544820182501
"East","Office Supplies","Art","OFF-AR-10004078","Newell 312",17.52,0.00,5.26,17.5200000000000000,12.26,0.30022831050228310502
"East","Furniture","Chairs","FUR-CH-10002331","Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms",1779.90,0.00,373.78,1779.9000000000000000,1406.12,0.21000056182931625372
"East","Office Supplies","Art","OFF-AR-10001953","Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener",219.90,0.00,59.37,219.9000000000000000,160.53,0.26998635743519781719
"West","Office Supplies","Art","OFF-AR-10002053","Premium Writing Pencils, Soft, #2 by Central Association for the Blind",7.15,0.20,0.72,8.9375000000000000,6.43,0.28055944055944055944
"South","Office Supplies","Paper","OFF-PA-10003651","Xerox 1968",26.72,0.20,9.35,33.4000000000000000,17.37,0.47994011976047904192
"West","Technology","Phones","TEC-PH-10002885","Apple iPhone 5",1039.73,0.20,90.98,1299.6625000000000000,948.75,0.27000278918565396786
"West","Office Supplies","Appliances","OFF-AP-10002892","Belkin F5C206VTEL 6 Outlet Surge",45.96,0.00,13.79,45.9600000000000000,32.17,0.30004351610095735422
"East","Office Supplies","Binders","OFF-BI-10000545","GBC Ibimaster 500 Manual ProClick Binding System",456.59,0.70,-304.39,1521.9666666666666667,760.98,0.50000219014871109749
"East","Technology","Machines","TEC-MA-10000418","Cubify CubeX 3D Printer Double Head Print",4499.99,0.70,-6599.98,14999.966666666667,11099.97,0.26000035555634569721
"East","Technology","Accessories","TEC-AC-10000926","NETGEAR RangeMax WNR1000 Wireless Router",59.98,0.20,12.00,74.9750000000000000,47.98,0.36005335111703901300
"West","Office Supplies","Envelopes","OFF-EN-10001509","Poly String Tie Envelopes",6.12,0.00,2.88,6.1200000000000000,3.24,0.47058823529411764706
"West","Office Supplies","Appliances","OFF-AP-10001366","Staple holder",10.98,0.00,2.96,10.9800000000000000,8.02,0.26958105646630236794
"West","Office Supplies","Fasteners","OFF-FA-10003485","Staples",7.86,0.00,3.62,7.8600000000000000,4.24,0.46055979643765903308
"West","Office Supplies","Storage","OFF-ST-10004507","Advantus Rolling Storage Box",51.45,0.00,13.89,51.4500000000000000,37.56,0.26997084548104956268
"West","Office Supplies","Binders","OFF-BI-10002353","GBC VeloBind Cover Sets",37.06,0.20,13.90,46.3250000000000000,23.16,0.50005396654074473826
"South","Office Supplies","Appliances","OFF-AP-10001271","Eureka The Boss Cordless Rechargeable Stick Vac",203.92,0.00,55.06,203.9200000000000000,148.86,0.27000784621420164770
"South","Technology","Phones","TEC-PH-10004924","SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black",29.56,0.00,7.98,29.5600000000000000,21.58,0.26995940460081190798
"Central","Office Supplies","Binders","OFF-BI-10002706","Avery Premier Heavy-Duty Binder with Round Locking Rings",8.57,0.80,-14.57,42.8500000000000000,23.14,0.45997666277712952159
"South","Office Supplies","Storage","OFF-ST-10003442","Eldon Portable Mobile Manager",45.25,0.20,3.96,56.5625000000000000,41.29,0.27001104972375690608
"South","Furniture","Tables","FUR-TA-10002533","BPI Conference Tables",876.30,0.40,-292.10,1460.5000000000000000,1168.40,0.20000000000000000000
"South","Office Supplies","Supplies","OFF-SU-10003505","Premier Electric Letter Opener",185.38,0.20,-34.76,231.7250000000000000,220.14,0.04999460567483007876
"East","Office Supplies","Labels","OFF-LA-10002762","Avery 485",25.06,0.00,11.78,25.0600000000000000,13.28,0.47007182761372705507
"Central","Office Supplies","Binders","OFF-BI-10000279","Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",2.89,0.80,-4.77,14.4500000000000000,7.66,0.46989619377162629758
"Central","Office Supplies","Fasteners","OFF-FA-10000936","Acco Hot Clips Clips to Go",7.90,0.20,2.47,9.8750000000000000,5.43,0.45012658227848101266
"Central","Furniture","Furnishings","FUR-FU-10004973","Flat Face Poster Frame",22.61,0.60,-10.17,56.5250000000000000,32.78,0.42007961079168509509
"Central","Office Supplies","Paper","OFF-PA-10000791","Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",30.53,0.20,9.54,38.1625000000000000,20.99,0.44998362266622993777
"East","Office Supplies","Binders","OFF-BI-10001132","Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",4.84,0.70,-3.39,16.1333333333333333,8.23,0.48987603305785123862
"Central","Office Supplies","Binders","OFF-BI-10002012","Wilson Jones Easy Flow II Sheet Lifters",1.80,0.80,-2.88,9.0000000000000000,4.68,0.48000000000000000000
"Central","Technology","Accessories","TEC-AC-10001383","Logitech Wireless Touch Keyboard K400",39.98,0.20,-1.50,49.9750000000000000,41.48,0.16998499249624812406
"West","Office Supplies","Paper","OFF-PA-10002036","Xerox 1930",32.40,0.00,15.88,32.4000000000000000,16.52,0.49012345679012345679
"West","Office Supplies","Paper","OFF-PA-10002377","Xerox 1916",97.88,0.00,48.94,97.8800000000000000,48.94,0.50000000000000000000
"Central","Technology","Phones","TEC-PH-10000526","Vtech CS6719",307.17,0.20,30.72,383.9625000000000000,276.45,0.28000781326301396621
"East","Office Supplies","Binders","OFF-BI-10001078","Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",26.90,0.00,13.18,26.9000000000000000,13.72,0.48996282527881040892
"East","Office Supplies","Envelopes","OFF-EN-10004483","#10 White Business Envelopes,4 1/8 x 9 1/2",47.01,0.00,22.09,47.0100000000000000,24.92,0.46990002127206977239
"East","Technology","Phones","TEC-PH-10002624","Samsung Galaxy S4 Mini",469.99,0.00,136.30,469.9900000000000000,333.69,0.29000617034404987340
"East","Furniture","Chairs","FUR-CH-10003396","Global Deluxe Steno Chair",207.85,0.10,2.31,230.9444444444444444,205.54,0.11000240558094779872
"East","Office Supplies","Storage","OFF-ST-10002756","Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",324.74,0.20,-77.13,405.9250000000000000,401.87,0.00998953008560694710
"West","Furniture","Furnishings","FUR-FU-10002813","DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",40.48,0.00,14.57,40.4800000000000000,25.91,0.35993083003952569170
"South","Office Supplies","Labels","OFF-LA-10003714","Avery 510",12.00,0.20,4.20,15.0000000000000000,7.80,0.48000000000000000000
"South","Office Supplies","Storage","OFF-ST-10003716","Tennsco Double-Tier Lockers",720.06,0.20,-63.01,900.0750000000000000,783.07,0.12999472266200038886
"South","Office Supplies","Storage","OFF-ST-10002289","Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",25.42,0.20,-4.77,31.7750000000000000,30.19,0.04988198269079464988
"South","Office Supplies","Art","OFF-AR-10001315","Newell 310",2.82,0.20,0.32,3.5250000000000000,2.50,0.29078014184397163121
"South","Office Supplies","Binders","OFF-BI-10000042","Pressboard Data Binder, Crimson, 12"" X 8 1/2""",3.20,0.70,-2.56,10.6666666666666667,5.76,0.46000000000000000169
"South","Office Supplies","Binders","OFF-BI-10004236","XtraLife ClearVue Slant-D Ring Binder, White, 3""",30.83,0.70,-24.66,102.7666666666666667,55.49,0.46003892312682452175
"South","Office Supplies","Art","OFF-AR-10001955","Newell 319",47.62,0.20,5.95,59.5250000000000000,41.67,0.29995800083998320034
"South","Technology","Phones","TEC-PH-10004080","Avaya 5410 Digital phone",108.78,0.20,10.88,135.9750000000000000,97.90,0.28001470858613715757
"East","Office Supplies","Paper","OFF-PA-10000791","Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",4.77,0.00,2.15,4.7700000000000000,2.62,0.45073375262054507338
"East","Office Supplies","Art","OFF-AR-10001770","Economy #2 Pencils",7.98,0.00,2.07,7.9800000000000000,5.91,0.25939849624060150376
"East","Furniture","Tables","FUR-TA-10002356","Bevis Boat-Shaped Conference Table",550.43,0.30,-47.18,786.3285714285714286,597.61,0.23999963664771178899
"East","Furniture","Furnishings","FUR-FU-10003274","Regeneration Desk Collection",10.56,0.00,4.65,10.5600000000000000,5.91,0.44034090909090909091
"West","Furniture","Bookcases","FUR-BO-10004834","Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",1497.67,0.15,140.96,1761.9647058823529412,1356.71,0.23000160248919989051
"West","Technology","Phones","TEC-PH-10000307","Shocksock Galaxy S4 Armband",17.52,0.20,-3.50,21.9000000000000000,21.02,0.04018264840182648402
"West","Office Supplies","Art","OFF-AR-10002240","Panasonic KP-150 Electric Pencil Sharpener",113.22,0.00,29.44,113.2200000000000000,83.78,0.26002473061296590708
"West","Office Supplies","Paper","OFF-PA-10001801","Xerox 193",35.88,0.00,17.58,35.8800000000000000,18.30,0.48996655518394648829
"West","Office Supplies","Binders","OFF-BI-10001120","Ibico EPK-21 Electric Binding System",4535.98,0.20,1644.29,5669.9750000000000000,2891.69,0.48999951498904316157
"West","Office Supplies","Fasteners","OFF-FA-10000611","Binder Clips by OIC",11.84,0.00,5.68,11.8400000000000000,6.16,0.47972972972972972973
"East","Office Supplies","Storage","OFF-ST-10000036","Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",592.74,0.00,160.04,592.7400000000000000,432.70,0.27000033741606775315
"South","Office Supplies","Storage","OFF-ST-10004950","Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",111.67,0.20,6.98,139.5875000000000000,104.69,0.25000447747828423032
"East","Office Supplies","Art","OFF-AR-10003770","Newell 340",8.64,0.00,2.51,8.6400000000000000,6.13,0.29050925925925925926
"East","Technology","Accessories","TEC-AC-10002800","Plantronics Audio 478 Stereo USB Headset",149.97,0.00,52.49,149.9700000000000000,97.48,0.35000333400013336001
"West","Furniture","Chairs","FUR-CH-10002439","Iceberg Nesting Folding Chair, 19w x 6d x 43h",232.88,0.20,17.47,291.1000000000000000,215.41,0.26001374098248024734
"East","Furniture","Chairs","FUR-CH-10004218","Global Fabric Manager's Chair, Dark Gray",90.88,0.10,15.15,100.9777777777777778,75.73,0.25003301056338028186
"Central","Technology","Phones","TEC-PH-10004042","ClearOne Communications CHAT 70 OC Speaker Phone",508.77,0.20,38.16,635.9625000000000000,470.61,0.26000353794445427207
"Central","Office Supplies","Envelopes","OFF-EN-10001137","#10 Gummed Flap White Envelopes, 100/Box",9.91,0.20,3.22,12.3875000000000000,6.69,0.45993945509586276488
"West","Furniture","Chairs","FUR-CH-10002017","SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair",63.94,0.20,6.39,79.9250000000000000,57.55,0.27994995308101345011
"West","Office Supplies","Art","OFF-AR-10000588","Newell 345",59.52,0.00,15.48,59.5200000000000000,44.04,0.26008064516129032258
"West","Technology","Phones","TEC-PH-10003174","RCA ViSYS 25825 Wireless digital phone",311.98,0.20,39.00,389.9750000000000000,272.98,0.30000641066735047118
"West","Office Supplies","Binders","OFF-BI-10001524","GBC Premium Transparent Covers with Diagonal Lined Pattern",50.35,0.20,17.62,62.9375000000000000,32.73,0.47996027805362462761
"Central","Technology","Phones","TEC-PH-10001552","I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink",19.14,0.20,1.91,23.9250000000000000,17.23,0.27983281086729362591
"South","Office Supplies","Art","OFF-AR-10004757","Crayola Colored Pencils",13.12,0.20,2.13,16.4000000000000000,10.99,0.32987804878048780488
"West","Furniture","Tables","FUR-TA-10002530","Iceberg OfficeWorks 42"" Round Tables",241.57,0.20,-15.10,301.9625000000000000,256.67,0.14999379061969615432
"West","Technology","Phones","TEC-PH-10001494","Polycom CX600 IP Phone VoIP phone",479.92,0.20,41.99,599.9000000000000000,437.93,0.26999499916652775463
"West","Furniture","Chairs","FUR-CH-10004289","Global Super Steno Chair",307.14,0.20,-11.52,383.9250000000000000,318.66,0.16999413948036725923
"West","Office Supplies","Labels","OFF-LA-10002945","Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",12.60,0.00,5.80,12.6000000000000000,6.80,0.46031746031746031746
"West","Technology","Accessories","TEC-AC-10002567","Logitech G602 Wireless Gaming Mouse",159.98,0.00,57.59,159.9800000000000000,102.39,0.35998249781222652832
"Central","Office Supplies","Envelopes","OFF-EN-10001509","Poly String Tie Envelopes",6.12,0.00,2.88,6.1200000000000000,3.24,0.47058823529411764706
"Central","Furniture","Tables","FUR-TA-10003954","Hon 94000 Series Round Tables",1184.72,0.00,106.62,1184.7200000000000000,1078.10,0.08999594840975082720
